fecha,turno,orden_temporal,sabor_original,sabor_normalizado,abierta,celiaca,cerradas,entrantes,total_observado,hoja_origen,fila_origen,notas_lectura
2026-02-06,NOCHE,8,MANTECOL,MANTECOL,6085,,6425,,12510,Viernes 6 (Noche),31,
2026-02-06,NOCHE,8,MANZANA,MANZANA,600,,,,600,Viernes 6 (Noche),32,
2026-02-06,NOCHE,8,MARROC,MARROC,6570,,,,6570,Viernes 6 (Noche),33,
2026-02-06,NOCHE,8,MASCARPONE,MASCARPONE,6375,,,,6375,Viernes 6 (Noche),34,
2026-02-06,NOCHE,8,MENTA,MENTA,5615,,,,5615,Viernes 6 (Noche),35,
2026-02-06,NOCHE,8,MIX DE FRUTA,MIX DE FRUTA,6510,,,,6510,Viernes 6 (Noche),36,
2026-02-06,NOCHE,8,MOUSSE LIMON,MOUSSE LIMON,4015,,,,4015,Viernes 6 (Noche),37,
2026-02-06,NOCHE,8,SAMBAYON,SAMBAYON,6235,,,,6235,Viernes 6 (Noche),38,
2026-02-06,NOCHE,8,SAMBAYON AMORES,SAMBAYON AMORES,5520,,,,5520,Viernes 6 (Noche),39,
2026-02-06,NOCHE,8,TRAMONTANA,TRAMONTANA,6580,,6620,,13200,Viernes 6 (Noche),40,
2026-02-06,NOCHE,8,TIRAMIZU,TIRAMIZU,2035,,6415,,8450,Viernes 6 (Noche),41,
2026-02-06,NOCHE,8,VAINILLA,VAINILLA,4050,,6445,,10495,Viernes 6 (Noche),42,
2026-02-06,NOCHE,8,LEMON PIE,LEMON PIE,765,,6540,,7305,Viernes 6 (Noche),43,
2026-02-06,NOCHE,8,IRLANDESA,IRLANDESA,6115,,6670,6740|6670,26195,Viernes 6 (Noche),44,
2026-02-06,NOCHE,8,NUTE,NUTE,3685,,6685,,10370,Viernes 6 (Noche),45,
2026-02-06,NOCHE,8,RUSA,RUSA,3115,,,,3115,Viernes 6 (Noche),46,
2026-02-06,NOCHE,8,KITKAT,KITKAT,4060,,,,4060,Viernes 6 (Noche),47,
2026-02-06,NOCHE,8,CIELO,CIELO,2085,,6520,,8605,Viernes 6 (Noche),48,
2026-02-06,NOCHE,8,COCO,COCO,3645,,,,3645,Viernes 6 (Noche),49,
2026-02-06,NOCHE,8,KINDER,KINDER,1410,,6585,,7995,Viernes 6 (Noche),50,
2026-02-06,NOCHE,8,MARACUYA,MARACUYA,2575,,,,2575,Viernes 6 (Noche),51,
2026-02-06,NOCHE,8,PISTACHO,PISTACHO,5360,,,,5360,Viernes 6 (Noche),52,
2026-02-06,NOCHE,8,CHOCOLATE DUBAI,CHOCOLATE DUBAI,5605,,,6420|6385,,Viernes 6 (Noche),53,
2026-02-06,NOCHE,8,FRANUI,FRANUI,4495,,6760,,11255,Viernes 6 (Noche),54,
2026-02-07,DIA,9,CADBURY,CADBURY,2285,,6360,,8645,Sábado 7 (DIA),2,
2026-02-07,DIA,9,AMERICANA,AMERICANA,5490,,6645,,12135,Sábado 7 (DIA),3,
2026-02-07,DIA,9,ANANA,ANANA,6500,,,,6500,Sábado 7 (DIA),4,
2026-02-07,DIA,9,"B, SPLIT","B, SPLIT",3555,,6475|6450|6310,,22790,Sábado 7 (DIA),5,
2026-02-07,DIA,9,BANANITA,BANANITA,,,,,0,Sábado 7 (DIA),6,ALL_EMPTY
2026-02-07,DIA,9,CHOCOLATE,CHOCOLATE,4980,,6530|6475,,17985,Sábado 7 (DIA),7,
2026-02-07,DIA,9,AMARGO,AMARGO,2790,,6760,,9550,Sábado 7 (DIA),8,
2026-02-07,DIA,9,BLANCO,BLANCO,6440,,,,6440,Sábado 7 (DIA),9,
2026-02-07,DIA,9,CH C/ALM,CH C/ALM,5620,,6665,,12285,Sábado 7 (DIA),10,
2026-02-07,DIA,9,CH AMORES,CH AMORES,5310,,6710|6665,,18685,Sábado 7 (DIA),11,
2026-02-07,DIA,9,DOS CORAZONES,DOS CORAZONES,6165,,,,6165,Sábado 7 (DIA),12,
2026-02-07,DIA,9,CABSHA,CABSHA,2985,,,,2985,Sábado 7 (DIA),13,
2026-02-07,DIA,9,COOKIES,COOKIES,5870,,6745,,12615,Sábado 7 (DIA),14,
2026-02-07,DIA,9,DULCE C/NUEZ,DULCE C/NUEZ,6530,,,,6530,Sábado 7 (DIA),15,
2026-02-07,DIA,9,DULCE D LECHE,DULCE D LECHE,6430,,6555,,12985,Sábado 7 (DIA),16,
2026-02-07,DIA,9,D. GRANIZADO,D. GRANIZADO,2530,,6775,,9305,Sábado 7 (DIA),17,
2026-02-07,DIA,9,DULCE AMORES,DULCE AMORES,5875,,6795,,12670,Sábado 7 (DIA),18,
2026-02-07,DIA,9,SUPER,SUPER,2260,,,,2260,Sábado 7 (DIA),19,
2026-02-07,DIA,9,DURAZNO,DURAZNO,5460,,6605,,12065,Sábado 7 (DIA),20,
2026-02-07,DIA,9,FERRERO,FERRERO,3745,,6585,,10330,Sábado 7 (DIA),21,
2026-02-07,DIA,9,FLAN,FLAN,2770,,6675,,9445,Sábado 7 (DIA),22,
2026-02-07,DIA,9,CEREZA,CEREZA,3250,,6600,,9850,Sábado 7 (DIA),23,
2026-02-07,DIA,9,FRAMBUEZA,FRAMBUEZA,4030,,,,4030,Sábado 7 (DIA),24,
2026-02-07,DIA,9,FRUTILLA CREMA,FRUTILLA CREMA,1950,,6775|6430,,15155,Sábado 7 (DIA),25,
2026-02-07,DIA,9,FRUTILLA REINA,FRUTILLA REINA,1685,,6825,,8510,Sábado 7 (DIA),26,
2026-02-07,DIA,9,FRUTILLA AGUA,FRUTILLA AGUA,975,,,,975,Sábado 7 (DIA),27,
2026-02-07,DIA,9,BOSQUE,BOSQUE,6440,,,,6440,Sábado 7 (DIA),28,
2026-02-07,DIA,9,GRANIZADO,GRANIZADO,1510,,6725,,8235,Sábado 7 (DIA),29,
2026-02-07,DIA,9,LIMON,LIMON,6680,,6425,,13105,Sábado 7 (DIA),30,
2026-02-07,DIA,9,MANTECOL,MANTECOL,6080,,,,6080,Sábado 7 (DIA),31,
2026-02-07,DIA,9,MANZANA,MANZANA,6470,,,,6470,Sábado 7 (DIA),32,
2026-02-07,DIA,9,MARROC,MARROC,6710,,,,6710,Sábado 7 (DIA),33,
2026-02-07,DIA,9,MASCARPONE,MASCARPONE,6365,,,,6365,Sábado 7 (DIA),34,
2026-02-07,DIA,9,MENTA,MENTA,5605,,,,5605,Sábado 7 (DIA),35,
2026-02-07,DIA,9,MIX DE FRUTA,MIX DE FRUTA,6505,,,,6505,Sábado 7 (DIA),36,
2026-02-07,DIA,9,MOUSSE LIMON,MOUSSE LIMON,4010,,,,4010,Sábado 7 (DIA),37,
2026-02-07,DIA,9,SAMBAYON,SAMBAYON,6230,,,,6230,Sábado 7 (DIA),38,
2026-02-07,DIA,9,SAMBAYON AMORES,SAMBAYON AMORES,5520,,,,5520,Sábado 7 (DIA),39,
2026-02-07,DIA,9,TRAMONTANA,TRAMONTANA,6575,,6220,,12795,Sábado 7 (DIA),40,
2026-02-07,DIA,9,TIRAMIZU,TIRAMIZU,2035,,6415,,8450,Sábado 7 (DIA),41,
2026-02-07,DIA,9,VAINILLA,VAINILLA,4050,,6445,,10495,Sábado 7 (DIA),42,
2026-02-07,DIA,9,LEMON PIE,LEMON PIE,6845,,,,6845,Sábado 7 (DIA),43,
2026-02-07,DIA,9,IRLANDESA,IRLANDESA,6115,,6670,,12785,Sábado 7 (DIA),44,
2026-02-07,DIA,9,NUTE,NUTE,3685,,6685,,10370,Sábado 7 (DIA),45,
2026-02-07,DIA,9,RUSA,RUSA,3115,,,,3115,Sábado 7 (DIA),46,
2026-02-07,DIA,9,FRAMORE,FRAMORE,,,,,0,Sábado 7 (DIA),47,ALL_EMPTY
2026-02-07,DIA,9,CIELO,CIELO,2085,,6520,,8605,Sábado 7 (DIA),48,
2026-02-07,DIA,9,YOGURT,YOGURT,,,,,0,Sábado 7 (DIA),49,ALL_EMPTY
2026-02-07,DIA,9,KINDER,KINDER,1410,,6485,,7895,Sábado 7 (DIA),50,
2026-02-07,DIA,9,MARACUYA,MARACUYA,2575,,,,2575,Sábado 7 (DIA),51,
2026-02-07,DIA,9,PISTACHO,PISTACHO,5355,,,,5355,Sábado 7 (DIA),52,
2026-02-07,DIA,9,CHOCOLATE DUBAI,CHOCOLATE DUBAI,5595,,6385,,,Sábado 7 (DIA),53,
2026-02-07,DIA,9,D. PATAGONICO,D. PATAGONICO,,,,,0,Sábado 7 (DIA),54,ALL_EMPTY
2026-02-07,NOCHE,10,CADBURY,CADBURY,1575,,6460,,8035,SABADO 7 (NOCHE),2,
2026-02-07,NOCHE,10,AMERICANA,AMERICANA,4295,,6640,,10935,SABADO 7 (NOCHE),3,
2026-02-07,NOCHE,10,ANANA,ANANA,5360,,,,5360,SABADO 7 (NOCHE),4,
2026-02-07,NOCHE,10,"B, SPLIT","B, SPLIT",1835,,6475|6450|6350,,21110,SABADO 7 (NOCHE),5,
2026-02-07,NOCHE,10,BANANITA,BANANITA,,,,,0,SABADO 7 (NOCHE),6,ALL_EMPTY
2026-02-07,NOCHE,10,CHOCOLATE,CHOCOLATE,3040,,6530|6445,,16015,SABADO 7 (NOCHE),7,
2026-02-07,NOCHE,10,AMARGO,AMARGO,680,,6760,,7440,SABADO 7 (NOCHE),8,
2026-02-07,NOCHE,10,BLANCO,BLANCO,5535,,,,5535,SABADO 7 (NOCHE),9,
2026-02-07,NOCHE,10,CH C/ALM,CH C/ALM,3965,,6665,,10630,SABADO 7 (NOCHE),10,
2026-02-07,NOCHE,10,CH AMORES,CH AMORES,5080,,6665,,11745,SABADO 7 (NOCHE),11,
2026-02-07,NOCHE,10,DOS CORAZONES,DOS CORAZONES,5670,,,,5670,SABADO 7 (NOCHE),12,
2026-02-07,NOCHE,10,CABSHA,CABSHA,2930,,,,2930,SABADO 7 (NOCHE),13,
2026-02-07,NOCHE,10,COOKIES,COOKIES,4720,,6745,,11465,SABADO 7 (NOCHE),14,
2026-02-07,NOCHE,10,DULCE C/NUEZ,DULCE C/NUEZ,6215,,,,6215,SABADO 7 (NOCHE),15,
2026-02-07,NOCHE,10,DULCE D LECHE,DULCE D LECHE,3915,,6555,,10470,SABADO 7 (NOCHE),16,
2026-02-07,NOCHE,10,D. GRANIZADO,D. GRANIZADO,5210,,6710,,11920,SABADO 7 (NOCHE),17,
2026-02-07,NOCHE,10,DULCE AMORES,DULCE AMORES,4450,,6795,,11245,SABADO 7 (NOCHE),18,
2026-02-07,NOCHE,10,SUPER,SUPER,1555,,,,1555,SABADO 7 (NOCHE),19,
2026-02-07,NOCHE,10,DURAZNO,DURAZNO,5095,,6605,,11700,SABADO 7 (NOCHE),20,
2026-02-07,NOCHE,10,FERRERO,FERRERO,3225,,6580,,9805,SABADO 7 (NOCHE),21,
2026-02-07,NOCHE,10,FLAN,FLAN,1715,,6675,,8390,SABADO 7 (NOCHE),22,
2026-02-07,NOCHE,10,CEREZA,CEREZA,1415,,6600,,8015,SABADO 7 (NOCHE),23,
2026-02-07,NOCHE,10,FRAMBUEZA,FRAMBUEZA,3065,,,,3065,SABADO 7 (NOCHE),24,
2026-02-07,NOCHE,10,FRUTILLA CREMA,FRUTILLA CREMA,,,6775,,6775,SABADO 7 (NOCHE),25,
2026-02-07,NOCHE,10,FRUTILLA REINA,FRUTILLA REINA,7100,,,,7100,SABADO 7 (NOCHE),26,
2026-02-07,NOCHE,10,FRUTILLA AGUA,FRUTILLA AGUA,,,,,0,SABADO 7 (NOCHE),27,ALL_EMPTY
2026-02-07,NOCHE,10,BOSQUE,BOSQUE,5180,,,,5180,SABADO 7 (NOCHE),28,
2026-02-07,NOCHE,10,GRANIZADO,GRANIZADO,6135,,,,6135,SABADO 7 (NOCHE),29,
2026-02-07,NOCHE,10,LIMON,LIMON,4770,,6425,,11195,SABADO 7 (NOCHE),30,
2026-02-07,NOCHE,10,MANTECOL,MANTECOL,5595,,,,5595,SABADO 7 (NOCHE),31,
2026-02-07,NOCHE,10,MANZANA,MANZANA,6350,,,,6350,SABADO 7 (NOCHE),32,
2026-02-07,NOCHE,10,MARROC,MARROC,5625,,,,5625,SABADO 7 (NOCHE),33,
2026-02-07,NOCHE,10,MASCARPONE,MASCARPONE,5850,,,,5850,SABADO 7 (NOCHE),34,
2026-02-07,NOCHE,10,MENTA,MENTA,3160,,,,3160,SABADO 7 (NOCHE),35,
2026-02-07,NOCHE,10,MIX DE FRUTA,MIX DE FRUTA,6510,,,,6510,SABADO 7 (NOCHE),36,
2026-02-07,NOCHE,10,MOUSSE LIMON,MOUSSE LIMON,3645,,,,3645,SABADO 7 (NOCHE),37,
2026-02-07,NOCHE,10,SAMBAYON,SAMBAYON,4820,,,,4820,SABADO 7 (NOCHE),38,
2026-02-07,NOCHE,10,SAMBAYON AMORES,SAMBAYON AMORES,4985,,,,4985,SABADO 7 (NOCHE),39,
2026-02-07,NOCHE,10,TRAMONTANA,TRAMONTANA,5095,,6600,,11695,SABADO 7 (NOCHE),40,
2026-02-07,NOCHE,10,TIRAMIZU,TIRAMIZU,625,,6295,,6920,SABADO 7 (NOCHE),41,
2026-02-07,NOCHE,10,VAINILLA,VAINILLA,2685,,6445,,9130,SABADO 7 (NOCHE),42,
2026-02-07,NOCHE,10,LEMON PIE,LEMON PIE,6350,,,,6350,SABADO 7 (NOCHE),43,
2026-02-07,NOCHE,10,IRLANDESA,IRLANDESA,5620,,6670,,12290,SABADO 7 (NOCHE),44,
2026-02-07,NOCHE,10,NUTE,NUTE,3395,,6685,,10080,SABADO 7 (NOCHE),45,
2026-02-07,NOCHE,10,RUSA,RUSA,2580,,,,2580,SABADO 7 (NOCHE),46,
2026-02-07,NOCHE,10,FRANUI,FRANUI,2730,,6160,,8890,SABADO 7 (NOCHE),47,
2026-02-07,NOCHE,10,CIELO,CIELO,1400,,6520,,7920,SABADO 7 (NOCHE),48,
2026-02-07,NOCHE,10,COCO,COCO,3370,,,,3370,SABADO 7 (NOCHE),49,
2026-02-07,NOCHE,10,KINDER,KINDER,6815,,,,6815,SABADO 7 (NOCHE),50,
2026-02-07,NOCHE,10,MARACUYA,MARACUYA,1750,,,,1750,SABADO 7 (NOCHE),51,
2026-02-07,NOCHE,10,PISTACHO,PISTACHO,3870,,,,3870,SABADO 7 (NOCHE),52,
2026-02-07,NOCHE,10,CHOCOLATE DUBAI,CHOCOLATE DUBAI,2760,,6385,,,SABADO 7 (NOCHE),53,
2026-02-07,NOCHE,10,KITKAT,KITKAT,3700,,,,3700,SABADO 7 (NOCHE),54,
2026-02-08,DIA,11,CADBURY,CADBURY,1570,,6360,,7930,Domingo 8 (DIA),2,
2026-02-08,DIA,11,AMERICANA,AMERICANA,4285,,6645,,10930,Domingo 8 (DIA),3,
2026-02-08,DIA,11,ANANA,ANANA,5360,,,,5360,Domingo 8 (DIA),4,
2026-02-08,DIA,11,"B, SPLIT","B, SPLIT",1760,,6350|6450|6475,,21035,Domingo 8 (DIA),5,
2026-02-08,DIA,11,BANANITA,BANANITA,,,,,0,Domingo 8 (DIA),6,ALL_EMPTY
2026-02-08,DIA,11,CHOCOLATE,CHOCOLATE,3035,,6475|6530,,16040,Domingo 8 (DIA),7,
2026-02-08,DIA,11,AMARGO,AMARGO,7075,,,,7075,Domingo 8 (DIA),8,
2026-02-08,DIA,11,BLANCO,BLANCO,5210,,,,5210,Domingo 8 (DIA),9,
2026-02-08,DIA,11,CH C/ALM,CH C/ALM,3960,,6665,,10625,Domingo 8 (DIA),10,
2026-02-08,DIA,11,CH AMORES,CH AMORES,5070,,6665,,11735,Domingo 8 (DIA),11,
2026-02-08,DIA,11,DOS CORAZONES,DOS CORAZONES,5690,,,,5690,Domingo 8 (DIA),12,
2026-02-08,DIA,11,CABSHA,CABSHA,2925,,,,2925,Domingo 8 (DIA),13,
2026-02-08,DIA,11,COOKIES,COOKIES,4715,,6745,,11460,Domingo 8 (DIA),14,
2026-02-08,DIA,11,DULCE C/NUEZ,DULCE C/NUEZ,6210,,,,6210,Domingo 8 (DIA),15,
2026-02-08,DIA,11,DULCE D LECHE,DULCE D LECHE,3640,,6555,,10195,Domingo 8 (DIA),16,
2026-02-08,DIA,11,D. GRANIZADO,D. GRANIZADO,5510,,,,5510,Domingo 8 (DIA),17,
2026-02-08,DIA,11,DULCE AMORES,DULCE AMORES,4260,,6790,,11050,Domingo 8 (DIA),18,
2026-02-08,DIA,11,SUPER,SUPER,1460,,,,1460,Domingo 8 (DIA),19,
2026-02-08,DIA,11,DURAZNO,DURAZNO,5035,,6605,,11640,Domingo 8 (DIA),20,
2026-02-08,DIA,11,FERRERO,FERRERO,3225,,6585,,9810,Domingo 8 (DIA),21,
2026-02-08,DIA,11,FLAN,FLAN,1715,,6675,,8390,Domingo 8 (DIA),22,
2026-02-08,DIA,11,CEREZA,CEREZA,1405,,,,1405,Domingo 8 (DIA),23,
2026-02-08,DIA,11,FRAMBUEZA,FRAMBUEZA,3065,,,,3065,Domingo 8 (DIA),24,
2026-02-08,DIA,11,FRUTILLA CREMA,FRUTILLA CREMA,4990,,6780,,11770,Domingo 8 (DIA),25,
2026-02-08,DIA,11,FRUTILLA REINA,FRUTILLA REINA,7090,,,,7090,Domingo 8 (DIA),26,
2026-02-08,DIA,11,FRUTILLA AGUA,FRUTILLA AGUA,0,,,,0,Domingo 8 (DIA),27,ALL_EMPTY
2026-02-08,DIA,11,BOSQUE,BOSQUE,5180,,,,5180,Domingo 8 (DIA),28,
2026-02-08,DIA,11,GRANIZADO,GRANIZADO,6140,,,,6140,Domingo 8 (DIA),29,
2026-02-08,DIA,11,LIMON,LIMON,4730,,6425,,11155,Domingo 8 (DIA),30,
2026-02-08,DIA,11,MANTECOL,MANTECOL,5600,,,,5600,Domingo 8 (DIA),31,
2026-02-08,DIA,11,MANZANA,MANZANA,6220,,,,6220,Domingo 8 (DIA),32,
2026-02-08,DIA,11,MARROC,MARROC,5685,,,,5685,Domingo 8 (DIA),33,
2026-02-08,DIA,11,MASCARPONE,MASCARPONE,5780,,,,5780,Domingo 8 (DIA),34,
2026-02-08,DIA,11,MENTA,MENTA,3160,,,,3160,Domingo 8 (DIA),35,
2026-02-08,DIA,11,MIX DE FRUTA,MIX DE FRUTA,6510,,,,6510,Domingo 8 (DIA),36,
2026-02-08,DIA,11,MOUSSE LIMON,MOUSSE LIMON,3655,,,,3655,Domingo 8 (DIA),37,
2026-02-08,DIA,11,SAMBAYON,SAMBAYON,4815,,,,4815,Domingo 8 (DIA),38,
2026-02-08,DIA,11,SAMBAYON AMORES,SAMBAYON AMORES,4980,,,,4980,Domingo 8 (DIA),39,
2026-02-08,DIA,11,TRAMONTANA,TRAMONTANA,5085,,6620,,11705,Domingo 8 (DIA),40,
2026-02-08,DIA,11,TIRAMIZU,TIRAMIZU,6580,,6415,,12995,Domingo 8 (DIA),41,
2026-02-08,DIA,11,VAINILLA,VAINILLA,1890,,6445,,8335,Domingo 8 (DIA),42,
2026-02-08,DIA,11,LEMON PIE,LEMON PIE,6230,,,,6230,Domingo 8 (DIA),43,
2026-02-08,DIA,11,IRLANDESA,IRLANDESA,5620,,6670,,12290,Domingo 8 (DIA),44,
2026-02-08,DIA,11,NUTE,NUTE,3400,,6685,,10085,Domingo 8 (DIA),45,
2026-02-08,DIA,11,RUSA,RUSA,2585,,,,2585,Domingo 8 (DIA),46,
2026-02-08,DIA,11,FRAMORE,FRAMORE,,,,,0,Domingo 8 (DIA),47,ALL_EMPTY
2026-02-08,DIA,11,CIELO,CIELO,1400,,6520,,7920,Domingo 8 (DIA),48,
2026-02-08,DIA,11,YOGURT,YOGURT,,,,,0,Domingo 8 (DIA),49,ALL_EMPTY
2026-02-08,DIA,11,KINDER,KINDER,6690,,,,6690,Domingo 8 (DIA),50,
2026-02-08,DIA,11,MARACUYA,MARACUYA,1690,,,,1690,Domingo 8 (DIA),51,
2026-02-08,DIA,11,PISTACHO,PISTACHO,3865,,,,3865,Domingo 8 (DIA),52,
2026-02-08,DIA,11,CHOCOLATE DUBAI,CHOCOLATE DUBAI,2290,,6385,,,Domingo 8 (DIA),53,
2026-02-08,DIA,11,D. PATAGONICO,D. PATAGONICO,,,,,0,Domingo 8 (DIA),54,ALL_EMPTY
2026-02-08,NOCHE,12,CADBURY,CADBURY,1360,,6360,,7720, Domingo 8 (NOCHE),2,
2026-02-08,NOCHE,12,AMERICANA,AMERICANA,3260,,6645,,9905, Domingo 8 (NOCHE),3,
2026-02-08,NOCHE,12,ANANA,ANANA,4745,,,,4745, Domingo 8 (NOCHE),4,
2026-02-08,NOCHE,12,"B, SPLIT","B, SPLIT",6920,,6350|6450,,19720, Domingo 8 (NOCHE),5,
2026-02-08,NOCHE,12,BANANITA,BANANITA,,,,,0, Domingo 8 (NOCHE),6,ALL_EMPTY
2026-02-08,NOCHE,12,CHOCOLATE,CHOCOLATE,1690,,6530|6475,,14695, Domingo 8 (NOCHE),7,
2026-02-08,NOCHE,12,AMARGO,AMARGO,6040,,,,6040, Domingo 8 (NOCHE),8,
2026-02-08,NOCHE,12,BLANCO,BLANCO,4720,,,,4720, Domingo 8 (NOCHE),9,
2026-02-08,NOCHE,12,CH C/ALM,CH C/ALM,3535,,6665,,10200, Domingo 8 (NOCHE),10,
2026-02-08,NOCHE,12,CH AMORES,CH AMORES,4305,,6665,,10970, Domingo 8 (NOCHE),11,
2026-02-08,NOCHE,12,DOS CORAZONES,DOS CORAZONES,5300,,,,5300, Domingo 8 (NOCHE),12,
2026-02-08,NOCHE,12,CABSHA,CABSHA,2640,,,,2640, Domingo 8 (NOCHE),13,
2026-02-08,NOCHE,12,COOKIES,COOKIES,4260,,6745,,11005, Domingo 8 (NOCHE),14,
2026-02-08,NOCHE,12,DULCE C/NUEZ,DULCE C/NUEZ,6230,,,,6230, Domingo 8 (NOCHE),15,
2026-02-08,NOCHE,12,DULCE D LECHE,DULCE D LECHE,2320,,6555,,8875, Domingo 8 (NOCHE),16,
2026-02-08,NOCHE,12,D. GRANIZADO,D. GRANIZADO,4370,,6725,,11095, Domingo 8 (NOCHE),17,
2026-02-08,NOCHE,12,DULCE AMORES,DULCE AMORES,2875,,6795,,9670, Domingo 8 (NOCHE),18,
2026-02-08,NOCHE,12,SUPER,SUPER,1035,,,,1035, Domingo 8 (NOCHE),19,
2026-02-08,NOCHE,12,DURAZNO,DURAZNO,4565,,6605,,11170, Domingo 8 (NOCHE),20,
2026-02-08,NOCHE,12,FERRERO,FERRERO,3065,,6580,,9645, Domingo 8 (NOCHE),21,
2026-02-08,NOCHE,12,FLAN,FLAN,1145,,6675,,7820, Domingo 8 (NOCHE),22,
2026-02-08,NOCHE,12,CEREZA,CEREZA,1270,,6600,,7870, Domingo 8 (NOCHE),23,
2026-02-08,NOCHE,12,FRAMBUEZA,FRAMBUEZA,2800,,,,2800, Domingo 8 (NOCHE),24,
2026-02-08,NOCHE,12,FRUTILLA CREMA,FRUTILLA CREMA,3315,,6775,,10090, Domingo 8 (NOCHE),25,
2026-02-08,NOCHE,12,FRUTILLA REINA,FRUTILLA REINA,6315,,,,6315, Domingo 8 (NOCHE),26,
2026-02-08,NOCHE,12,FRUTILLA AGUA,FRUTILLA AGUA,,,,,0, Domingo 8 (NOCHE),27,ALL_EMPTY
2026-02-08,NOCHE,12,BOSQUE,BOSQUE,4280,,,,4280, Domingo 8 (NOCHE),28,
2026-02-08,NOCHE,12,GRANIZADO,GRANIZADO,5735,,,,5735, Domingo 8 (NOCHE),29,
2026-02-08,NOCHE,12,LIMON,LIMON,3940,,6425,,10365, Domingo 8 (NOCHE),30,
2026-02-08,NOCHE,12,MANTECOL,MANTECOL,5355,,,,5355, Domingo 8 (NOCHE),31,
2026-02-08,NOCHE,12,MANZANA,MANZANA,6170,,,,6170, Domingo 8 (NOCHE),32,
2026-02-08,NOCHE,12,MARROC,MARROC,5425,,,,5425, Domingo 8 (NOCHE),33,
2026-02-08,NOCHE,12,MASCARPONE,MASCARPONE,4490,,,,4490, Domingo 8 (NOCHE),34,
2026-02-08,NOCHE,12,MENTA,MENTA,2300,,,,2300, Domingo 8 (NOCHE),35,
2026-02-08,NOCHE,12,MIX DE FRUTA,MIX DE FRUTA,6290,,,,6290, Domingo 8 (NOCHE),36,
2026-02-08,NOCHE,12,MOUSSE LIMON,MOUSSE LIMON,3655,,,,3655, Domingo 8 (NOCHE),37,
2026-02-08,NOCHE,12,SAMBAYON,SAMBAYON,3795,,,,3795, Domingo 8 (NOCHE),38,
2026-02-08,NOCHE,12,SAMBAYON AMORES,SAMBAYON AMORES,4275,,,,4275, Domingo 8 (NOCHE),39,
2026-02-08,NOCHE,12,TRAMONTANA,TRAMONTANA,4225,,6620,,10845, Domingo 8 (NOCHE),40,
2026-02-08,NOCHE,12,TIRAMIZU,TIRAMIZU,6150,,,,6150, Domingo 8 (NOCHE),41,
2026-02-08,NOCHE,12,VAINILLA,VAINILLA,6555,,,,6555, Domingo 8 (NOCHE),42,
